gene,weight
TMPRSS11F,0.16636471
TMPRSS11G,0.16636471
TMPRSS13,0.16636471
CTRL,0.16636471
ydgD,0.16636471
ST14,0.16636471
PSH,0.16636471
SVH1,0.16636471
SPE,0.16636471
GRASS,0.16636471
MODSP,0.16636471
AZU1,0.16636471
MST1,0.16636471
LPA,0.16636471
SPIRIT,0.16636471
HAYAN,0.16636471
SPHEROIDE,0.16636471
sspA,0.16636471
degP,0.16636471
degQ,0.16636471
hhoB,0.16636471
HTRA1,0.16636471
HTRA3,0.16636471
HTRA4,0.16636471
TYSND1,0.16636471
E3.4.21.50,0.16636471
PRSS23,0.16636471
NMA111,0.16636471
sprA,0.16636471
sprB,0.16636471
sprC,0.16636471
sprD,0.16636471
sprE,0.16636471
alpha-LP,0.16636471
aprE,0.16636471
wprA,0.16636471
E3.4.21.66,0.16636471
bpr,0.16636471
E3.4.21.96,0.16636471
C5AP,0.16636471
pstI,0.16636471
E3.4.21.48,0.16636471
isp,0.16636471
ALP1,0.16636471
nisP,0.16636471
MBTPS1,0.16636471
K14645,0.16636471
KEX2,0.16636471
PCSK1,0.16636471
PCSK2,0.16636471
PCSK5,0.16636471
PCSK6,0.16636471
PCSK7,0.16636471
PCSK9,0.16636471
TPP2,0.16636471
vpr,0.16636471
E3.4.21.121,0.16636471
epr,0.16636471
mycP,0.16636471
aprX,0.16636471
patG,0.16636471
OSW3,0.16636471
PREP,0.16636471
STE13,0.16636471
DPP8,0.16636471
DPP9,0.16636471
APEH,0.16636471
DAP2,0.16636471
FAP,0.16636471
ptrB,0.16636471
PREPL,0.16636471
ptpA,0.16636471
ABHD10,0.16636471
ABHD12B,0.16636471
ABHD13,0.16636471
ABHD17,0.16636471
AADAC,0.16636471
NCEH1,0.16636471
KEX1,0.16636471
CPVL,0.16636471
SCPEP1,0.16636471
SCPL8,0.16636471
SCPL19,0.16636471
SCPL-I,0.16636471
SCPL-II,0.16636471
SCPL-IV,0.16636471
dacC,0.16636471
pbpG,0.16636471
LACTB,0.16636471
pbp4b,0.16636471
dacB,0.16636471
clpP,0.16636471
pepX,0.16636471
lon,0.16636471
PRSS15,0.16636471
lonB,0.16636471
lonH,0.16636471
K07177,0.16636471
lexA,0.16636471
umuD,0.16636471
lepB,0.16636471
SEC11,0.16636471
IMP1,0.16636471
IMP2,0.16636471
PRCP,0.16636471
DPP7,0.16636471
PRSS16,0.16636471
pip,0.16636471
ABHD4,0.16636471
ABHD5,0.16636471
ABHD6,0.16636471
ABHD8,0.16636471
ABHD11,0.16636471
ABHD14,0.16636471
MGLL,0.16636471
PPME1,0.16636471
E3.4.21.102,0.16636471
RBP3,0.16636471
tri,0.16636471
pac,0.16636471
gca,0.16636471
sppA,0.16636471
sohB,0.16636471
pepE,0.16636471
cphB,0.16636471
E3.4.21.100,0.16636471
E3.4.21.101,0.16636471
K08677,0.16636471
E3.4.21.103,0.16636471
RHO,0.16636471
RHBDL1_2_3,0.16636471
RHBDD1,0.16636471
RHBDD2,0.16636471
PARL,0.16636471
gluP,0.16636471
glpG,0.16636471
spoIVB,0.16636471
ldcA,0.16636471
psmA,0.16636471
PSMB8,0.16636471
PSMB9,0.16636471
PSMB10,0.16636471
psmB,0.16636471
hslV,0.16636471
ASRGL1,0.16636471
TASP1,0.16636471
ggt,0.16636471
hpxW,0.16636471
GGT1_5,0.16636471
rlhA,0.16636471
ubiV,0.16636471
ubiU,0.16636471
pmbA,0.16636471
tldD,0.16636471
SPINK1,0.16636471
SPINK2,0.16636471
SPINK4,0.16636471
SPINK5,0.16636471
SPINK6_7_9,0.16636471
SPINK8,0.16636471
SPINK10_11,0.16636471
SPINK14,0.16636471
SPIK5,0.16636471
SPIK7,0.16636471
FST,0.16636471
FSTL1,0.16636471
FSTL3,0.16636471
FSTL4,0.16636471
FSTL5,0.16636471
TMEFF1,0.16636471
TMEFF2,0.16636471
AMBP,0.16636471
SPINT2,0.16636471
SPINT3,0.16636471
SPINT4,0.16636471
TFPI,0.16636471
TFPI2,0.16636471
APLP2,0.16636471
WFIKKN,0.16636471
EPPIN,0.16636471
WFDC8,0.16636471
PAPLN,0.16636471
COL28A,0.16636471
SERPINA5,0.16636471
SERPINA7,0.16636471
SERPINA,0.16636471
SERPINB1,0.16636471
SERPINB2,0.16636471
SERPINB5,0.16636471
SERPINB7,0.16636471
SERPINB8,0.16636471
SERPINB11_12,0.16636471
SERPINB,0.16636471
SERPINE2,0.16636471
SERPINE3,0.16636471
SERPINF1,0.16636471
SERPINF2,0.16636471
SERPINI1,0.16636471
SERPINI2,0.16636471
NEC,0.16636471
eco,0.16636471
WFDC1,0.16636471
WFDC2,0.16636471
WFDC3,0.16636471
SLPI,0.16636471
WFDC5,0.16636471
WFDC6,0.16636471
WFDC12,0.16636471
PI3,0.16636471
ANOS1,0.16636471
CST1,0.16636471
CST2,0.16636471
CST4,0.16636471
CST5,0.16636471
CST6,0.16636471
CST7,0.16636471
CST8,0.16636471
CST9,0.16636471
CST11,0.16636471
AHSG,0.16636471
HRG,0.16636471
FETUB,0.16636471
CAST,0.16636471
NAIP,0.16636471
PAI3,0.16636471
TIMP1,0.16636471
TIMP2,0.16636471
TIMP3,0.16636471
TIMP4,0.16636471
PZP,0.16636471
CD109,0.16636471
A2ML,0.16636471
yfhM,0.16636471
LXN,0.16636471
RARRES1,0.16636471
PCSK1N,0.16636471
PEBP,0.16636471
sspC,0.16636471
PRG2,0.16636471
REG4,0.16636471
iseA,0.16636471
hflC,0.16636471
hflK,0.16636471
SZL,0.16636471
SFRP5,0.16636471
CPEB,0.164876
SPDY,0.164876
PDE3B,0.164876
KIF22,0.164876
